USPS	GEOID	NAME	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                        
RI	44037	State Senate District 37	126800822	28932574	48.958	11.171	41.442074	-71.550332                                                                                                                 
RI	44038	State Senate District 38	129459714	205316695	49.985	79.273	41.331112	-71.739557                                                                                                                
SC	45001	State Senate District 1	1732146870	128322432	668.786	49.546	34.750036	-83.052525                                                                                                               
SC	45002	State Senate District 2	1201037969	35012739	463.723	13.518	34.902739	-82.710774                                                                                                                
SC	45003	State Senate District 3	828343600	85374010	319.825	32.963	34.596161	-82.703932                                                                                                                 
SC	45004	State Senate District 4	2292727193	76389988	885.227	29.494	34.319498	-82.513514                                                                                                                
SC	45005	State Senate District 5	1105264722	19180185	426.745	7.406	35.075921	-82.365764                                                                                                                 
SC	45006	State Senate District 6	208961739	1759105	80.681	0.679	34.916323	-82.402083                                                                                                                    
SC	45007	State Senate District 7	237488058	2436169	91.695	0.941	34.766631	-82.383914                                                                                                                    
SC	45008	State Senate District 8	180632444	961402	69.743	0.371	34.775987	-82.272456                                                                                                                     
SC	45009	State Senate District 9	2763340734	31747676	1066.932	12.258	34.528993	-81.960715                                                                                                               
SC	45010	State Senate District 10	1716096430	115167909	662.589	44.467	34.134994	-81.952477                                                                                                              
SC	45011	State Senate District 11	456562835	7951196	176.28	3.07	35.068971	-82.015138                                                                                                                    
SC	45012	State Senate District 12	380509261	4835990	146.915	1.867	34.909219	-82.110543                                                                                                                  
SC	45013	State Senate District 13	1525168324	10023334	588.871	3.87	34.774681	-81.859444                                                                                                                 
SC	45014	State Senate District 14	2022656577	20426813	780.952	7.887	35.012305	-81.546057                                                                                                                
SC	45015	State Senate District 15	747997770	26321159	288.804	10.163	34.951789	-81.194693                                                                                                                
SC	45016	State Senate District 16	240238100	7002742	92.756	2.704	34.996542	-80.909915                                                                                                                   
SC	45017	State Senate District 17	3675568049	81685024	1419.145	31.539	34.579223	-81.106719                                                                                                              
SC	45018	State Senate District 18	1940700442	117011792	749.309	45.179	34.261457	-81.538048                                                                                                              
SC	45019	State Senate District 19	357788979	4709861	138.143	1.818	34.128642	-81.058362                                                                                                                  
SC	45020	State Senate District 20	114620391	15281487	44.255	5.9	32.780858	-79.999941                                                                                                                    
SC	45021	State Senate District 21	898529870	12627440	346.924	4.875	33.902254	-80.806285                                                                                                                 
SC	45022	State Senate District 22	237302820	4473252	91.623	1.727	34.200757	-80.901935                                                                                                                   
SC	45023	State Senate District 23	901515605	7360564	348.077	2.842	33.834625	-81.256934                                                                                                                  
SC	45024	State Senate District 24	1216856994	11466664	469.831	4.427	33.441279	-81.735185                                                                                                                
SC	45025	State Senate District 25	3672409536	117850263	1417.925	45.502	33.847253	-81.945445                                                                                                             
SC	45026	State Senate District 26	840059483	10990120	324.349	4.243	33.784097	-80.971412                                                                                                                 
SC	45027	State Senate District 27	4020260203	50300655	1552.231	19.421	34.573002	-80.454465                                                                                                              
SC	45028	State Senate District 28	977093605	154610889	377.258	59.696	33.87369	-78.831283                                                                                                                
SC	45029	State Senate District 29	3825534356	36195647	1477.047	13.975	34.399065	-79.915231                                                                                                              
SC	45030	State Senate District 30	3661201822	22570153	1413.598	8.714	34.179851	-79.30425                                                                                                                
SC	45031	State Senate District 31	1767094218	8126256	682.279	3.138	33.994463	-79.699218                                                                                                                 
SC	45032	State Senate District 32	5976780091	598874325	2307.648	231.227	33.464716	-79.576367                                                                                                            
SC	45033	State Senate District 33	345544795	99854429	133.416	38.554	33.708091	-78.860945                                                                                                                
SC	45034	State Senate District 34	476559281	402884654	184.001	155.555	33.461462	-79.101206                                                                                                              
SC	45035	State Senate District 35	2549157012	55513445	984.235	21.434	34.101839	-80.516084                                                                                                               
SC	45036	State Senate District 36	3058104960	300993442	1180.741	116.214	33.663712	-80.340182                                                                                                            
SC	45037	State Senate District 37	1697896470	193718128	655.562	74.795	33.146397	-79.905475                                                                                                              
SC	45038	State Senate District 38	200856681	1492531	77.551	0.576	33.00035	-80.222564                                                                                                                    
SC	45039	State Senate District 39	2298610519	6105593	887.499	2.357	33.25258	-80.538001                                                                                                                  
SC	45040	State Senate District 40	6584374576	56504933	2542.241	21.817	33.30712	-81.245941                                                                                                               
SC	45041	State Senate District 41	1432030053	29568984	552.91	11.417	32.921661	-80.378255                                                                                                                
SC	45042	State Senate District 42	153263071	10830229	59.175	4.182	32.897687	-80.03187                                                                                                                   
SC	45043	State Senate District 43	1211143409	1518309180	467.625	586.222	32.55613	-80.254479                                                                                                             
SC	45044	State Senate District 44	139901893	18096178	54.016	6.987	32.911438	-79.959636                                                                                                                  
SC	45045	State Senate District 45	5461499291	272826091	2108.697	105.339	32.64199	-80.854598                                                                                                             
SC	45046	State Senate District 46	534232122	281035836	206.268	108.509	32.222659	-80.825659                                                                                                              
SD	46001	State Senate District 1	11376340105	397023829	4392.43	153.292	45.593521	-97.742836                                                                                                             
SD	46002	State Senate District 2	258880670	1319765	99.954	0.51	43.565558	-96.559201                                                                                                                     
SD	46003	State Senate District 3	95356085	75286	36.817	0.029	45.465455	-98.452114                                                                                                                       
SD	46004	State Senate District 4	8694011926	225345603	3356.777	87.006	45.071043	-97.222247                                                                                                              
SD	46005	State Senate District 5	337090371	34022215	130.151	13.136	44.890639	-97.128417                                                                                                                 
SD	46006	State Senate District 6	267547990	351702	103.301	0.136	43.442485	-96.777351                                                                                                                    
SD	46007	State Senate District 7	278184349	3326265	107.408	1.284	44.298809	-96.7854                                                                                                                     
SD	46008	State Senate District 8	6585907722	145182941	2542.833	56.055	44.232097	-97.240716                                                                                                              
SD	46009	State Senate District 9	226956883	2014205	87.629	0.778	43.565152	-96.92041                                                                                                                     
SD	46010	State Senate District 10	31952728	237049	12.337	0.092	43.56262	-96.686748                                                                                                                      
SD	46011	State Senate District 11	15901963	72308	6.14	0.028	43.518989	-96.806377                                                                                                                        
SD	46012	State Senate District 12	25285297	143670	9.763	0.055	43.504267	-96.761269                                                                                                                      
SD	46013	State Senate District 13	25609582	76932	9.888	0.03	43.496014	-96.712928                                                                                                                        
SD	46014	State Senate District 14	16902426	39686	6.526	0.015	43.519455	-96.673377                                                                                                                       
SD	46015	State Senate District 15	41362614	597691	15.97	0.231	43.570638	-96.740498                                                                                                                      
SD	46016	State Senate District 16	3287517904	2877163	1269.318	1.111	43.204684	-96.86096                                                                                                                 
SD	46017	State Senate District 17	1302044493	30018559	502.722	11.59	42.811868	-96.835932                                                                                                                
SD	46018	State Senate District 18	1535756866	28726018	592.959	11.091	43.003936	-97.349724                                                                                                               
SD	46019	State Senate District 19	6459061691	59342596	2493.858	22.912	43.389542	-97.68699                                                                                                               
SD	46020	State Senate District 20	4243130368	25673720	1638.282	9.913	43.945367	-98.256383                                                                                                               
SD	46021	State Senate District 21	12599358583	266792676	4864.64	103.009	43.34712	-99.133451                                                                                                             
SD	46022	State Senate District 22	7614592735	32788253	2940.011	12.66	44.712275	-98.291596                                                                                                               
SD	46023	State Senate District 23	18197988863	465478618	7026.283	179.722	45.252386	-99.431178                                                                                                           
SD	46024	State Senate District 24	14714697466	503531588	5681.377	194.415	44.452546	-100.624848                                                                                                          
SD	46025	State Senate District 25	2821889306	17354450	1089.538	6.701	43.872104	-96.753522                                                                                                               
SD	46026	State Senate District 26	17557445500	363191677	6778.968	140.229	43.712035	-100.152404                                                                                                          
SD	46027	State Senate District 27	17917375114	54020456	6917.938	20.857	43.581128	-102.120217                                                                                                            
SD	46028	State Senate District 28	37620503390	659833994	14525.358	254.763	45.337873	-102.224748                                                                                                         
SD	46029	State Senate District 29	8937446215	30742173	3450.767	11.87	44.605282	-102.714169                                                                                                              
SD	46030	State Senate District 30	10541050309	33017752	4069.922	12.748	43.536027	-103.509382                                                                                                            
SD	46031	State Senate District 31	2072127356	667509	800.053	0.258	44.348514	-103.806362                                                                                                                 
SD	46032	State Senate District 32	22518371	0	8.694	0.	44.077323	-103.219441                                                                                                                             
SD	46033	State Senate District 33	407967692	3422911	157.517	1.322	44.081752	-103.427381                                                                                                                 
SD	46034	State Senate District 34	94940200	159937	36.657	0.062	44.0734	-103.29828                                                                                                                       
SD	46035	State Senate District 35	116967834	94178	45.162	0.036	44.097205	-103.138807                                                                                                                    
TN	47001	State Senate District 1	3197525110	122331598	1234.571	47.232	35.426816	-84.792052                                                                                                              
TN	47002	State Senate District 2	4310098723	83701729	1664.138	32.317	35.443616	-84.219288                                                                                                               
TN	47003	State Senate District 3	2502566656	36163701	966.246	13.963	36.342439	-82.162685                                                                                                                
TN	47004	State Senate District 4	2332541074	74403064	900.599	28.727	36.476126	-82.653165                                                                                                                
TN	47005	State Senate District 5	1617060669	73094853	624.351	28.222	35.959437	-84.2271                                                                                                                  
TN	47006	State Senate District 6	825207398	27783337	318.614	10.727	36.00702	-83.853227                                                                                                                  
TN	47007	State Senate District 7	341458714	11187737	131.838	4.32	35.965442	-84.068115                                                                                                                   
TN	47008	State Senate District 8	4360045321	243871473	1683.423	94.159	36.253502	-83.559137                                                                                                              
TN	47009	State Senate District 9	4534820794	71325278	1750.904	27.539	36.025856	-83.029414                                                                                                               
TN	47010	State Senate District 10	3363916776	45002640	1298.816	17.376	35.309355	-85.410108                                                                                                              
TN	47011	State Senate District 11	1082442190	79619993	417.933	30.741	35.222383	-85.148284                                                                                                               
TN	47012	State Senate District 12	9153473508	231775382	3534.176	89.489	36.330776	-84.867817                                                                                                             
TN	47013	State Senate District 13	917118102	1365561	354.101	0.527	35.818478	-86.482502                                                                                                                  
TN	47014	State Senate District 14	2936171722	17271333	1133.662	6.668	35.628808	-86.304359                                                                                                               
TN	47015	State Senate District 15	6100966312	79318858	2355.596	30.625	36.027523	-85.416814                                                                                                              
TN	47016	State Senate District 16	6856807271	139420336	2647.428	53.83	35.42254	-86.054826                                                                                                               
TN	47017	State Senate District 17	1601524603	67305665	618.352	25.987	36.155067	-86.329821                                                                                                               
TN	47018	State Senate District 18	1667422523	44014500	643.795	16.994	36.452984	-86.399162                                                                                                               
TN	47019	State Senate District 19	304039056	4247778	117.39	1.64	36.176702	-86.756185                                                                                                                    
TN	47020	State Senate District 20	716930050	13767343	276.808	5.316	36.091946	-86.930979                                                                                                                 
TN	47021	State Senate District 21	160625746	971607	62.018	0.375	36.087714	-86.74168                                                                                                                     
TN	47022	State Senate District 22	1350343840	12002140	521.371	4.634	36.498387	-87.390215                                                                                                                
TN	47023	State Senate District 23	6293095150	83583647	2429.778	32.272	36.126122	-87.348934                                                                                                              
TN	47024	State Senate District 24	10209427097	333360971	3941.882	128.711	36.21519	-88.481936                                                                                                            
TN	47025	State Senate District 25	7172946636	177647984	2769.49	68.59	35.775475	-88.698621                                                                                                               
TN	47026	State Senate District 26	12127116827	70445043	4682.306	27.199	35.260009	-88.517928                                                                                                             
TN	47027	State Senate District 27	1485251021	3011572	573.459	1.163	35.894845	-86.897888                                                                                                                 
TN	47028	State Senate District 28	4897720112	9813939	1891.02	3.789	35.435557	-87.050396                                                                                                                 
TN	47029	State Senate District 29	737176736	69013922	284.626	26.646	35.198053	-90.043423                                                                                                                
TN	47030	State Senate District 30	201045506	2523956	77.624	0.975	35.170688	-89.893376                                                                                                                   
TN	47031	State Senate District 31	435124155	2055670	168.002	0.794	35.138555	-89.732188                                                                                                                  
TN	47032	State Senate District 32	2747125162	113737502	1060.671	43.914	35.598556	-89.705882                                                                                                             
TN	47033	State Senate District 33	231409543	219850	89.348	0.085	35.042393	-89.874757                                                                                                                    
TX	48001	State Senate District 1	31736286039	987615035	12253.449	381.32	32.974581	-94.979085                                                                                                            
TX	48002	State Senate District 2	9039485395	435181949	3490.165	168.025	32.412849	-96.319123                                                                                                             
TX	48003	State Senate District 3	38514586705	1541998818	14870.566	595.369	31.157517	-94.71315                                                                                                           
TX	48004	State Senate District 4	6195699577	2021791010	2392.173	780.618	29.662585	-94.319713                                                                                                            
TX	48005	State Senate District 5	23376794212	452523233	9025.831	174.72	30.92198	-96.444724                                                                                                              
TX	48006	State Senate District 6	820428923	50263744	316.769	19.407	29.754255	-95.200624                                                                                                                 
TX	48007	State Senate District 7	1099119582	8403108	424.372	3.244	30.014452	-95.638034                                                                                                                  
TX	48008	State Senate District 8	4787650457	298135327	1848.522	115.111	33.12055	-96.24367                                                                                                               
TX	48009	State Senate District 9	1171220238	69581573	452.211	26.866	32.841271	-97.356673                                                                                                                
TX	48010	State Senate District 10	15830950153	233906612	6112.364	90.312	32.616655	-98.992983                                                                                                            
TX	48011	State Senate District 11	2227624067	737220572	860.09	284.642	29.401759	-95.123595                                                                                                              
TX	48012	State Senate District 12	4027617846	126063649	1555.072	48.673	33.164513	-97.441438                                                                                                             
TX	48013	State Senate District 13	617637755	8611154	238.471	3.325	29.650539	-95.449329                                                                                                                  
TX	48014	State Senate District 14	1333775914	13668069	514.974	5.277	30.327622	-97.676621                                                                                                                
TX	48015	State Senate District 15	652950020	20167237	252.105	7.787	29.931444	-95.472591                                                                                                                 
TX	48016	State Senate District 16	666195022	14949674	257.219	5.772	32.801144	-96.793086                                                                                                                 
TX	48017	State Senate District 17	14869169525	2140888499	5741.019	826.602	29.181681	-96.059483                                                                                                          
TX	48018	State Senate District 18	29558720859	2478297182	11412.686	956.876	29.410193	-96.822632                                                                                                         
TX	48019	State Senate District 19	59285556683	345886525	22890.282	133.548	29.729903	-100.881337                                                                                                         
TX	48020	State Senate District 20	8380253847	163667259	3235.634	63.192	27.109963	-98.105211                                                                                                             
TX	48021	State Senate District 21	42757143542	455252912	16508.626	175.774	28.048298	-98.780713                                                                                                          
TX	48022	State Senate District 22	22320360017	328012371	8617.94	126.646	31.946006	-97.790031                                                                                                            
TX	48023	State Senate District 23	982683324	43940738	379.416	16.966	32.662151	-96.836114                                                                                                                
TX	48024	State Senate District 24	31440041603	325336736	12139.068	125.613	30.43724	-98.913665                                                                                                           
TX	48025	State Senate District 25	8240687636	122473427	3181.747	47.287	30.024039	-98.352915                                                                                                             
TX	48026	State Senate District 26	521245553	2233195	201.254	0.862	29.482141	-98.531292                                                                                                                  
TX	48027	State Senate District 27	16521990034	4069358845	6379.176	1571.188	27.113943	-97.568508                                                                                                         
TX	48028	State Senate District 28	98395835079	532141707	37990.846	205.461	33.122818	-100.327485                                                                                                         
TX	48029	State Senate District 29	66387565812	36177032	25632.384	13.968	30.850734	-104.107154                                                                                                           
TX	48030	State Senate District 30	19254326148	534315917	7434.137	206.301	33.503552	-97.853614                                                                                                           
TX	48031	State Senate District 31	115643100455	413557233	44650.053	159.675	35.799671	-101.497253                                                                                                        
UT	49001	State Senate District 1	20148898684	3091043420	7779.534	1193.459	41.622623	-113.060252                                                                                                         
UT	49002	State Senate District 2	4513037546	167485923	1742.494	64.667	41.706365	-111.449358                                                                                                             
UT	49003	State Senate District 3	3363077809	25311707	1298.492	9.773	41.101656	-111.52108                                                                                                                
UT	49004	State Senate District 4	557913309	118886939	215.412	45.903	41.214578	-112.199447                                                                                                               
UT	49005	State Senate District 5	343097358	446554	132.471	0.172	41.169834	-111.842054                                                                                                                   
UT	49006	State Senate District 6	354751987	749171231	136.971	289.257	40.958102	-112.213404                                                                                                              
UT	49007	State Senate District 7	380639539	50041519	146.966	19.321	41.0173	-111.852937                                                                                                                  
UT	49008	State Senate District 8	223583566	1590252	86.326	0.614	40.852027	-111.857416                                                                                                                   
UT	49009	State Senate District 9	262363729	381009	101.299	0.147	40.759606	-111.763997                                                                                                                   
UT	49010	State Senate District 10	325102361	135402988	125.523	52.279	40.796087	-112.066061                                                                                                              
UT	49011	State Senate District 11	15326917734	3679568	5917.756	1.421	40.319497	-113.068577                                                                                                              
UT	49012	State Senate District 12	41367560	0	15.972	0.	40.669504	-111.977382                                                                                                                            
UT	49013	State Senate District 13	58279839	0	22.502	0.	40.688106	-111.89509                                                                                                                             
UT	49014	State Senate District 14	67765481	5138	26.164	0.002	40.675827	-111.829272                                                                                                                      
UT	49015	State Senate District 15	315581019	420406	121.847	0.162	40.645949	-111.719504                                                                                                                  
UT	49016	State Senate District 16	60253595	0	23.264	0.	40.619345	-111.972107                                                                                                                            
UT	49017	State Senate District 17	88372925	228039	34.121	0.088	40.562952	-111.999021                                                                                                                    
UT	49018	State Senate District 18	166227237	44808	64.181	0.017	40.469434	-111.963096                                                                                                                    
UT	49019	State Senate District 19	258861546	227378	99.947	0.088	40.528034	-111.78897                                                                                                                    
UT	49020	State Senate District 20	27931794702	249977211	10784.527	96.517	40.339297	-110.105827                                                                                                          
UT	49021	State Senate District 21	262892885	272790	101.504	0.105	40.471654	-111.68059                                                                                                                   
UT	49022	State Senate District 22	182438600	1197688	70.44	0.462	40.358931	-111.904633                                                                                                                   
UT	49023	State Senate District 23	79877908	4362799	30.841	1.684	40.300994	-111.729549                                                                                                                   
UT	49024	State Senate District 24	481284285	18975	185.825	0.007	40.318664	-111.576954                                                                                                                   
UT	49025	State Senate District 25	467213382	344986264	180.392	133.2	40.139955	-111.750893                                                                                                               
UT	49026	State Senate District 26	63781871460	726788953	24626.319	280.615	38.332221	-110.368852                                                                                                         
UT	49027	State Senate District 27	35400463288	129763375	13668.196	50.102	38.494733	-111.995149                                                                                                          
UT	49028	State Senate District 28	35098122368	158144276	13551.461	61.06	38.688078	-113.27862                                                                                                            
UT	49029	State Senate District 29	3379830597	3284742	1304.96	1.268	37.299155	-113.771558                                                                                                                
VT	50ADD	Addison Senatorial District	2243934489	108362715	866.388	41.839	44.034591	-73.110525                                                                                                           
VT	50BEN	Bennington Senatorial District	2127763449	21206346	821.534	8.188	43.038444	-73.055939                                                                                                          
VT	50CAL	Caledonia Senatorial District	1315289075	19922665	507.836	7.692	44.353876	-72.14329                                                                                                            
VT	50CHC	Chittenden Central Senatorial District	57414084	9527510	22.168	3.679	44.496148	-73.167303                                                                                                      
VT	50CHN	Chittenden North Senatorial District	407947866	26959832	157.51	10.409	44.628115	-73.074291                                                                                                     
VT	50CHS	Chittenden South East Senatorial District	824842947	119907851	318.474	46.297	44.393405	-73.078034                                                                                              
VT	50ESX	Essex Senatorial District	2202484616	65767556	850.384	25.393	44.749436	-71.805263                                                                                                              
VT	50FRA	Franklin Senatorial District	1361358606	200055974	525.624	77.242	44.889761	-72.963256                                                                                                          
VT	50GRI	Grand Isle Senatorial District	227647715	299092588	87.895	115.48	44.725714	-73.271549                                                                                                          
VT	50LAM	Lamoille Senatorial District	1106302567	12980708	427.146	5.012	44.637561	-72.652158                                                                                                            
VT	50ORA	Orange Senatorial District	1300897850	7571614	502.279	2.923	43.995823	-72.393837                                                                                                               
VT	50ORL	Orleans Senatorial District	1989928084	38311903	768.316	14.792	44.787285	-72.264495                                                                                                            
VT	50RUT	Rutland Senatorial District	2357072730	38587117	910.071	14.899	43.575796	-73.043133                                                                                                            
VT	50WAS	Washington Senatorial District	2166890216	22950560	836.641	8.861	44.274969	-72.609444                                                                                                          
VT	50WDH	Windham Senatorial District	1654126222	18607016	638.662	7.184	42.987266	-72.684706                                                                                                             
VT	50WSR	Windsor Senatorial District	2528694198	20830858	976.334	8.043	43.57828	-72.550925                                                                                                              
VA	51001	State Senate District 1	3421213909	29897731	1320.938	11.544	39.013772	-78.332821                                                                                                               
VA	51002	State Senate District 2	7392333857	42437415	2854.196	16.385	38.33903	-79.178373                                                                                                                
VA	51003	State Senate District 3	6009972982	35913578	2320.464	13.866	37.701266	-79.744656                                                                                                               
VA	51004	State Senate District 4	1069078110	3553558	412.773	1.372	37.209046	-80.185864                                                                                                                  
VA	51005	State Senate District 5	6079221995	51958266	2347.201	20.061	37.088322	-81.134552                                                                                                               
VA	51006	State Senate District 6	8451160339	50098281	3263.011	19.343	36.927532	-82.408637                                                                                                               
VA	51007	State Senate District 7	8182570315	92637011	3159.308	35.767	36.812551	-80.427353                                                                                                               
VA	51008	State Senate District 8	3398817203	52374076	1312.291	20.222	37.266322	-79.35003                                                                                                                
VA	51009	State Senate District 9	10209318526	216775766	3941.84	83.698	36.869654	-78.745364                                                                                                              
VA	51010	State Senate District 10	8225386386	111214131	3175.84	42.94	37.617162	-78.176678                                                                                                               
VA	51011	State Senate District 11	4629670693	38498976	1787.526	14.865	37.860653	-78.775381                                                                                                              
VA	51012	State Senate District 12	815615856	21072326	314.911	8.136	37.376134	-77.633857                                                                                                                 
VA	51013	State Senate District 13	4236202928	214649455	1635.607	82.877	37.122303	-77.215052                                                                                                             
VA	51014	State Senate District 14	167986739	7437287	64.86	2.872	37.56445	-77.458674                                                                                                                     
VA	51015	State Senate District 15	346042752	15649664	133.608	6.042	37.396687	-77.441544                                                                                                                 
VA	51016	State Senate District 16	215660076	5184982	83.267	2.002	37.635394	-77.556532                                                                                                                   
VA	51017	State Senate District 17	6344058643	249110097	2449.455	96.182	36.78607	-77.254484                                                                                                              
VA	51018	State Senate District 18	220084836	20930853	84.975	8.081	36.798149	-76.341221                                                                                                                  
VA	51019	State Senate District 19	1107792609	358981219	427.721	138.603	36.667632	-76.128939                                                                                                             
VA	51020	State Senate District 20	1857377179	4074027529	717.137	1572.991	37.540117	-75.842657                                                                                                           
VA	51021	State Senate District 21	126803710	90119140	48.959	34.795	36.920421	-76.251624                                                                                                                 
VA	51022	State Senate District 22	103567866	5155556	39.988	1.991	36.81221	-76.15381                                                                                                                     
VA	51023	State Senate District 23	190647144	258264812	73.609	99.717	37.04404	-76.323137                                                                                                                 
VA	51024	State Senate District 24	477111087	556897750	184.214	215.019	37.193251	-76.449469                                                                                                              
VA	51025	State Senate District 25	6628233769	1007212536	2559.175	388.887	37.901073	-76.910061                                                                                                           
VA	51026	State Senate District 26	2165044690	748417396	835.928	288.966	37.462921	-76.7126                                                                                                               
VA	51027	State Senate District 27	662875273	24320276	255.938	9.39	38.369342	-77.492854                                                                                                                  
VA	51028	State Senate District 28	5015254298	45378591	1936.401	17.521	38.434894	-78.021022                                                                                                              
VA	51029	State Senate District 29	676838491	21948220	261.329	8.474	38.601772	-77.444097                                                                                                                 
VA	51030	State Senate District 30	312998552	4234783	120.849	1.635	38.81026	-77.587995                                                                                                                   
VA	51031	State Senate District 31	2042450530	16584158	788.595	6.403	38.997684	-77.778803                                                                                                                
VA	51032	State Senate District 32	234251026	2789311	90.445	1.077	38.970564	-77.500179                                                                                                                   
